outcome,payment_account_prefix_same_as_address_prefix,payment_account_infrequent_account,payment_account_rare_account,bids_per_auction_per_ip_entropy_median,bids_per_auction_per_ip_entropy_mean,ips_per_bidder_per_auction_median,ips_per_bidder_per_auction_mean,only_one_user,ip_only_one_user_counts,on_ip_that_has_a_bot,on_ip_that_has_a_bot_mean,ip_entropy,dt_change_ip_median,dt_same_ip_median,num_first_bid,short,t_until_end_median,t_since_start_median,max_bids_in_hour72,sleep,dt_others_median,f_dt_others_lt_cutoff,dt_self_median,dt_self_min,monday,tuesday,wednesday,balance,bids_per_auction_median,bids_per_auction_mean,n_bids,n_urls,n_bids_url,f_urls,vasstdc27m7nks3,url_entropy,countries_per_bidder_per_auction_median,countries_per_bidder_per_auction_mean,countries_per_bidder_per_auction_max
0,0,0,0,6.579251212,440.9895942,6,31.57180851,0.071782031,0.071782031,1,0.097926405,288924.0057,210526316,263157896,34,0.039073372,5.94E+13,7.32E+12,1946,0,1263157894,0.120532381,210526316,0,15624,15655,15428,-0.974506332,7,124.2207447,46707,9830,46707,0.210460959,0.617273642,169953.9747,1,1.853723404,17
0,0,0,1,0.693147181,53.78313554,3,10.03015075,0.135957566,0.135957566,1,0.417573222,18383.20431,5315789474,2789473686,6,0.09273021,1.36E+13,1.06E+13,96,0,263157894,0.455551828,5157894736,0,1049,1099,947,-5.865962271,3,15.55276382,3095,1317,3095,0.42552504,0.194830372,16784.54726,1,1.085427136,18
0,0,0,0,0,4.188134181,1.5,3.5,0.25,0.25,1,0.37037037,70.56389179,3.18E+11,526315788,0,0,6.99E+13,4.97E+12,5,0,52631580,0.607142857,2.92E+11,473684212,12,10,8,-0.382992252,2,3.75,30,5,30,0.166666667,0.6,31.39585786,1,1.375,4
0,0,0,1,0,0.506527246,1,1.863636364,0,0,1,1,119.45364,2.91E+11,4236842105,0,0.340909091,8.26E+12,7.07E+12,4,1,2684210528,0.209302326,2.61E+11,947368422,9,25,10,-4.920081326,1.5,2,44,4,44,0.090909091,0.681818182,32.7737347,1,1,1
0,0,0,1,,,,,,,0,0,,-1,-1,0,,,,,0,,,,,0,0,0,0,,,,,,,0,,,,
0,1,0,0,0,0,1,1,0.25,0.25,1,0.5,0.693147181,2.26E+12,1.98E+11,0,0,7.00E+13,4.92E+12,1,1,578947368,0,1.23E+12,1.98E+11,1,2,0,-0.693147181,1.5,1.5,3,3,3,1,0,0.693147181,1,1,1
0,0,1,0,0,12.83413726,1,4.258064516,0.229166667,0.229166667,1,0.333333333,580.7900034,1.39E+11,3052631578,1,0.033783784,6.44E+13,1.27E+13,9,0,52631578,0.711267606,1.17E+11,789473684,50,53,45,-0.323573963,1,4.774193548,148,51,148,0.344594595,0.25,373.7310996,1,1.451612903,15
0,0,0,0,0,0.043321699,1,1.125,0,0,1,1,39.15756263,7.46E+11,3000000000,1,0.523809524,9.04E+12,6.93E+12,5,1,6026315789,0.055555556,4.79E+11,894736842,9,7,5,-0.538996501,1,1.3125,21,9,21,0.428571429,0.571428571,24.83330861,1,1,1
0,0,0,0,0,0.138176253,1,1.217391304,0.189189189,0.189189189,1,0.428571429,71.25703897,6.26E+11,1421052631,0,0.366666667,7.48E+12,9.57E+12,3,0,684210524,0.206896552,5.04E+11,894736842,7,8,15,-1.715797928,1,1.304347826,30,11,30,0.366666667,0.466666667,42.1256239,1,1.130434783,4
0,0,1,0,0,0.473911712,1,1.722222222,0.23880597,0.23880597,1,0.5,354.5718393,1.47E+11,7605263158,4,0.754901961,7.38E+12,4.41E+12,10,0,42105263158,0,1.39E+11,578947368,35,36,31,-0.205611073,1,1.888888889,102,20,102,0.196078431,0.607843137,158.0261296,1,1.037037037,2
0,0,0,0,0,0,1,1,0.285714286,0.285714286,1,0.4,3.17805383,2.76E+12,-1,0,1,4.30E+12,6.59E+12,1,1,736842104,0.4,2.76E+12,1.69E+11,2,0,3,-1.098612289,1,1,5,3,5,0.6,0,2.48490665,1,1,1
0,0,0,1,0,0,1,1,0,0,1,0.777777778,10.6046029,2.38E+12,-1,0,0.555555556,9.12E+12,4.79E+12,1,1,631578948,0.111111111,2.38E+12,1.82E+11,4,2,3,-0.287682072,1,1,9,6,9,0.666666667,0.333333333,9.911455722,1,1,1
0,0,0,0,0,0,1,1,0,0,0,0,0,-1,83315789472,0,0,1.32E+13,6.41E+13,1,1,52631580,1,83315789472,83315789472,2,0,0,-0.693147181,2,2,2,2,2,1,0.5,0,1,1,1
0,0,0,0,0,0,1,1,0.307692308,0.307692308,1,0.5,10.6046029,1.98E+12,46157894736,0,1,7.29E+12,4.87E+12,2,1,105263160,0.555555556,1.73E+12,46157894736,2,4,3,-0.287682072,1,1.125,9,7,9,0.777777778,0.333333333,9.911455722,1,1,1
0,0,0,1,0,0.057762265,1.5,1.583333333,0.05,0.05,1,0.785714286,36.39544521,73894736842,0,0,0.105263158,4.72E+11,7.68E+13,3,1,368421053,0.277777778,44236842105,0,1,1,17,-11.82140967,1.5,1.583333333,19,4,19,0.210526316,0.052631579,18.80612599,1,1.166666667,2
1,0,1,0,0,1.233553751,1,1.19047619,0,0,1,0.2,238.9981762,2.66E+11,3578947368,0,1,5.91E+12,5.96E+12,20,0,842105264,0.148148148,3684210526,1578947370,1,123,24,-89.39985848,5,7.047619048,148,23,148,0.155405405,0,400.0657564,1,1,1
0,0,0,1,0,0,1,1,0.166666667,0.166666667,1,0.461538462,25.19122118,8.63E+11,5078947368,0,0.4,4.92E+12,7.76E+12,2,1,3894736844,0,6.16E+11,3105263158,1,6,8,-2.821378886,1,1,15,13,15,0.866666667,0.2,24.498074,1,1,1
0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,6.75E+13,8.56E+12,1,1,58789473684,0,,,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
0,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,0,7.37E+13,3.58E+12,1,1,52631578,1,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
0,0,0,0,0,8.50229424,1,3.645454545,0.230088496,0.230088496,1,0.332439678,2177.927364,22421052632,3684210524,2,1,6.01E+12,6.13E+12,16,0,210526316,0.437352246,20789473684,52631578,144,148,143,-0.047970698,1,3.954545455,435,102,435,0.234482759,0.211494253,1501.691847,1,1.436363636,20
0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,6.64E+13,1.08E+13,1,1,4789473684,0,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
0,0,0,0,0,146.7432367,2,13.12820513,0.059587897,0.059587897,1,0.35215311,26861.92824,2000000000,1394736842,1,0.016778523,6.39E+13,7.35E+12,166,0,210526316,0.377401838,1947368422,0,1757,1759,1550,-8.662230453,2,43.2991453,5066,2998,5066,0.591788393,0.36656139,25765.9193,1,2.811965812,35
0,0,0,0,0.693147181,13.29729857,2,6.378181818,0.19561753,0.19561753,1,0.242380261,12770.28557,4368421054,2315789476,33,1,5.50E+12,6.22E+12,46,0,19526315788,0.019469027,4315789472,0,651,677,691,-0.613569113,3,7.341818182,2019,1408,2019,0.697374938,0.09063893,11878.01884,1,1.069090909,13
0,0,0,1,0,33.71791171,2,9.510869565,0.14893617,0.14893617,1,0.354964309,19785.58832,4526315790,3184210526,8,0.144936709,6.60E+13,8.08E+12,126,0,1210526316,0.142346441,4473684210,0,1186,971,1003,-12.54552024,2,11.44927536,3160,264,3160,0.083544304,0.164240506,13345.58984,1,1.199275362,8
0,0,0,1,0,0.055451774,1,1.2,0.219512195,0.219512195,1,0.296296296,77.39907637,5.16E+11,8184210527,0,0.15625,6.54E+13,8.76E+12,3,1,1578947368,0.064516129,4.19E+11,526315788,8,11,13,-0.550046337,1,1.28,32,17,32,0.53125,0.40625,57.41186188,1,1,1
0,0,0,1,0,2.511986287,1,2.733333333,0.014814815,0.014814815,1,0.890625,441.5809738,39131578948,6210526317,2,1,5.58E+12,5.30E+12,9,0,2947368422,0.115384615,33210526315,368421054,54,36,43,-1.814412383,1,2.955555556,133,70,133,0.526315789,0.293233083,381.9994514,1,1.088888889,2
0,0,0,1,0.693147181,29.91756567,2,9.886597938,0.233090531,0.233090531,1,0.273913043,14025.53633,3526315788,2052631580,4,1,6.01E+12,7.16E+12,66,0,1421052632,0.132513015,3447368421,0,656,770,785,-6.877300683,3,11.39690722,2211,856,2211,0.387155133,0.205789236,10458.21067,1,1.850515464,15
0,0,0,1,0,2.008573477,1,2.646341463,0.35243553,0.35243553,1,0.170984456,985.9240286,32131578947,7894736842,0,1,4.87E+12,7.32E+12,13,0,631578946,0.204444444,28421052630,0,67,70,89,-1.82686766,1,2.756097561,226,88,226,0.389380531,0.119469027,830.5713862,1,1,1
0,0,0,0,0,21.08833332,1,4.067669173,0.152705061,0.152705061,1,0.350617284,4955.735926,1894736843,2578947369,0,1,1.07E+12,1.23E+13,48,0,52631580,0.604525862,2000000000,0,69,75,827,-558.4527187,2,7.30075188,971,444,971,0.457260556,0.072090628,4890.448395,1,1.383458647,16
0,0,0,1,0,0.043321699,1,1.1875,0.208333333,0.208333333,1,0.555555556,36.39544521,7.99E+11,5789473684,0,0.105263158,9.77E+12,1.04E+13,2,1,1578947368,0.157894737,7.62E+11,5789473684,6,3,10,-1.791759469,1,1.1875,19,5,19,0.263157895,0.473684211,21.00335056,1,1.1875,3
0,0,0,1,0,0,1,1.25,0.375,0.375,1,0.333333333,12.80182748,9.29E+11,4578947368,0,1,5.70E+12,3.98E+12,2,1,7973684211,0,8.20E+11,4578947368,5,4,1,-1.203972804,1,1.25,10,2,10,0.2,0.9,2.197224577,1,1,1
0,0,0,0,0,0,1,1.071428571,0.055555556,0.055555556,1,0.923076923,29.28556575,1.03E+12,4.16E+11,0,0.352941176,6.12E+12,9.10E+12,1,0,3210526316,0.411764706,5.26E+11,80894736842,6,4,7,-0.336472237,1,1.214285714,17,14,17,0.823529412,0.117647059,30.67186011,1,1,1
0,0,0,0,0.549306144,9.71525922,2,5.166666667,0,0,1,1,242.5024645,96447368422,1552631579,0,1,3.75E+12,6.08E+12,10,0,2605263159,0.081081081,65631578948,315789474,9,34,40,-11.36626984,3,6.916666667,83,28,83,0.337349398,0.542168675,144.3551941,1,1,1
0,1,0,0,0.693147181,165.9072069,2,23.3699422,0.278446239,0.278446239,1,0.158696233,99924.44794,368421054,526315789,27,1,4.94E+12,4.76E+12,882,0,210526316,0.401568109,368421054,0,3426,4636,5071,-171.5494804,3,37.9566474,13133,5658,13133,0.430823117,0.476890276,60931.8388,1,1.511560694,78
0,0,0,1,0,0.448443181,1,1.673076923,0.12254902,0.12254902,1,0.555555556,722.8079829,99763157895,2105263158,1,0.469273743,7.52E+12,7.69E+12,10,0,1710526316,0.117977528,91736842104,52631580,71,55,53,-1.570121399,1,1.721153846,179,37,179,0.206703911,0.039106145,406.1045214,1,1.086538462,3
0,0,1,0,0,0,1,1,0,0,1,1,0,-1,-1,0,0,6.74E+13,9.91E+12,1,1,3473684212,0,,,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
0,1,0,0,0,0.149313289,1,1.25,0.238095238,0.238095238,1,0.482758621,78.09222355,3.47E+11,3105263158,0,1,5.44E+12,5.71E+12,3,0,736842104,0.1875,3.21E+11,2315789472,13,7,12,-0.955511445,1,1.333333333,32,26,32,0.8125,0.09375,77.39907637,1,1.041666667,2
0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,0,6.76E+13,9.71E+12,1,1,52631578,1,,,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
0,1,0,0,,,,,,,0,0,,-1,-1,0,,,,,0,,,,,0,0,0,0,,,,,,,0,,,,
0,0,0,0,0,80.74153448,2,12.76666667,0.308195292,0.308195292,1,0.151933702,9205.527613,5000000000,2105263158,0,1,5.80E+12,7.59E+12,46,0,52631580,0.709079284,4894736844,0,531,484,572,-3.673102363,2,17.63333333,1587,618,1587,0.389413989,0.390044108,6144.680147,1,1.266666667,17
0,1,0,0,3.17805383,256.0145014,5,35.94242424,0.233189948,0.233189948,1,0.135986229,159398.3978,684210526,815789474,16,0.102942624,5.21E+13,1.10E+13,674,0,473684212,0.251795255,684210526,0,5365,5824,9133,-597.7947586,5,61.58181818,20322,6504,20322,0.320047239,0.497342781,90816.43503,1,2.627272727,47
0,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,7.52E+13,2.03E+12,1,1,2789473684,0,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
0,0,0,0,0,0,1,1,0,0,1,1,0,-1,32315789476,0,1,1.27E+12,1.02E+13,1,1,131578948,0.5,32315789476,32315789476,0,0,2,-0.693147181,1,1,2,2,2,1,0,0,1,1,1
0,0,0,0,3.17805383,216.0428938,5,44.2,0.271052632,0.271052632,1,0.087179487,2792.888198,17736842104,1421052632,0,0,6.73E+13,9.99E+12,16,0,1052631578,0.128834356,16473684212,52631578,195,79,280,-59.89376929,5,55.4,554,317,554,0.572202166,0.276173285,2244.671646,1,1.4,3
1,0,1,0,0,15.47730205,1,2.784615385,0.122969838,0.122969838,1,0.572413793,1482.084541,9131578948,1236842105,3,0.068783069,6.56E+13,1.13E+13,17,0,52631578,0.72922252,7473684210,52631578,6,14,358,-322.7329359,1,5.815384615,378,258,378,0.682539683,0.132275132,1657.059773,1,1.138461538,8
0,0,0,1,0,0,1,1.111111111,0.090909091,0.090909091,1,0.7,12.80182748,9.33E+11,-1,0,1,5.84E+12,5.09E+12,1,1,342105264,0.3,9.33E+11,2.18E+11,3,6,1,-1.609437912,1,1.111111111,10,5,10,0.5,0.5,9.62377365,1,1.111111111,2
0,0,0,0,0,0,1,1,0,0,1,1,0,-1,5.20E+12,0,0,6.99E+13,7.07E+12,1,1,46657894736,0,5.20E+12,5.20E+12,0,1,1,0,2,2,2,1,2,0.5,1,0,1,1,1
0,1,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,0,9368421052,7.33E+13,1,1,0,1,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
0,0,0,0,0,0,1.5,1.5,0,0,1,0.571428571,12.80182748,1.75E+12,1578947368,0,1,7.39E+12,5.83E+12,3,1,263157896,0.333333333,3.78E+11,1315789472,4,2,4,-0.287682072,2,1.666666667,10,5,10,0.5,0.4,11.01006801,1,1,1
0,0,0,0,0,8.376015964,1,4.090909091,0.2,0.2,1,0.466666667,136.8027226,1.60E+11,421052632,0,1,7.57E+12,5.19E+12,3,0,78947368,0.666666667,1.52E+11,210526316,19,12,17,-0.816591815,1,4.363636364,48,9,48,0.1875,0.583333333,57.14077144,1,1.545454545,7
0,0,0,1,0,0.986972107,2,2.210526316,0.021276596,0.021276596,1,0.666666667,112.1632231,1.98E+11,77421052632,0,0.108695652,4.75E+12,6.92E+13,3,0,421052632,0.282608696,1.80E+11,3052631580,9,10,27,-5.993375806,2,2.421052632,46,18,46,0.391304348,0.413043478,85.45609004,1,1,1
0,0,0,1,0,0,1,1,0.5,0.5,0,0,0,4.54E+11,-1,0,1,5.03E+12,8.26E+12,1,1,552631580,0,4.54E+11,4.54E+11,0,2,0,-0.693147181,1,1,2,1,2,0.5,0,0,1,1,1
1,0,0,1,0,18.04088656,1,6.191256831,0.193446755,0.193446755,1,0.300921187,7606.358954,9368421052,2947368422,0,0.30234375,1.04E+13,1.20E+13,46,0,263157896,0.419047619,9026315789,0,483,298,499,-31.04852333,1,6.994535519,1280,807,1280,0.63046875,0.18828125,6672.814694,1,1.158469945,18
0,1,0,0,0,0,1,1,0,0,1,1,0.693147181,5.08E+12,-1,0,1,1.00E+13,3.44E+12,1,1,684210528,0,5.08E+12,1.30E+12,2,0,1,-0.693147181,1,1,3,1,3,0.333333333,0,0,1,1,1
0,0,1,0,0,12.93104498,1,3.254901961,0.063063063,0.063063063,1,0.338461538,1130.884548,63894736840,684210528,0,1,6.00E+12,6.69E+12,37,0,9078947368,0.063694268,842105262,210526316,131,145,140,-0.36110834,1,8.156862745,416,36,416,0.086538462,0.048076923,373.4504428,1,1,1
0,0,1,0,0,0,1,1.1,0.352941176,0.352941176,1,0.272727273,15.10441257,8.84E+11,-1,0,1,5.48E+12,6.61E+12,1,1,368421052,0.363636364,8.84E+11,1.70E+11,3,5,3,-0.223143551,1,1.1,11,9,11,0.818181818,0.090909091,15.10441257,1,1,1
0,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,7.28E+12,4.66E+12,1,1,105263156,1,,,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
0,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0.5,1.04E+12,4.23E+13,1,1,236842105,0,,,0,0,2,-0.693147181,1,1,2,1,2,0.5,0,0,1,1,1
0,0,0,0,0,0,1.5,1.5,0.25,0.25,0,0,0.693147181,2.86E+12,-1,0,1,8.26E+12,5.38E+12,1,1,105263156,0.666666667,2.86E+12,2.69E+12,1,2,0,-0.693147181,1.5,1.5,3,2,3,0.666666667,0.666666667,0.693147181,1.5,1.5,2
0,0,0,0,0,0,1,1.333333333,0,0,0,0,1.791759469,2.37E+12,-1,0,1,8.66E+12,2.55E+12,1,1,868421052,0,2.37E+12,57263157894,2,1,1,0,1,1.333333333,4,1,4,0.25,1,0,1,1,1
0,0,0,0,0,0,2,2,0,0,1,1,0,2.83E+12,-1,0,0,2.60E+12,7.47E+13,1,1,1947368421,0.5,2.83E+12,2.83E+12,0,0,2,-0.693147181,2,2,2,1,2,0.5,1,0,1,1,1
0,0,0,1,4.787491743,151.1880043,5,29.48116833,0.286275435,0.286275435,1,0.075017068,450912.2162,157894738,52631580,511,1,6.92E+12,5.27E+12,1324,0,3368421052,0.070178521,157894738,0,19056,17272,15093,-231.223308,6,39.52421214,51421,14907,51421,0.289901013,0.332160012,297776.9941,1,1.025365104,6
0,0,0,0,0,0,1,1,0,0,1,0.5,2.48490665,1.08E+11,2421052632,0,0.076923077,1.03E+13,6.52E+13,6,1,1157894738,0,2868421054,2157894736,13,0,0,-11.40856445,6.5,6.5,13,1,13,0.076923077,1,0,1,1,1
0,0,0,0,,,,,,,0,0,,-1,-1,0,,,,,0,,,,,0,0,0,0,,,,,,,0,,,,
0,1,0,0,0,0.069314718,1,1.2,0.25,0.25,1,0.636363636,17.50230785,1.72E+12,2.96E+11,0,0.333333333,7.06E+12,6.64E+13,3,1,13789473684,0,1.70E+12,2.22E+11,3,6,3,-0.628608659,1,1.2,12,8,12,0.666666667,0.083333333,14.32425402,1,1,1
0,1,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,2.07E+12,1.15E+13,1,1,52631580,1,,,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
0,0,0,1,0,0,1,1.166666667,0.428571429,0.428571429,0,0,8.525161361,2.01E+12,1526315790,0,0,7.09E+13,6.38E+12,2,1,368421053,0.25,2.69E+11,52631578,3,5,0,-2.302585093,1,1.333333333,8,2,8,0.25,0.5,4.941642423,1,1,1
0,1,0,0,0,0,1,1,0.333333333,0.333333333,0,0,0,6.26E+12,-1,0,0.5,2.85E+13,3.70E+12,1,1,3.18E+12,0,6.26E+12,6.26E+12,0,1,1,0,1,1,2,2,2,1,0.5,0,1,1,1
0,0,0,1,0,0.077016353,2,1.555555556,0.318181818,0.318181818,1,0.363636364,25.19122118,7.99E+11,30552631579,0,1,3.14E+12,6.13E+12,3,1,2736842104,0.2,4.82E+11,16263157896,2,5,8,-1.722766598,2,1.666666667,15,4,15,0.266666667,0.2,13.8934711,1,1,1
0,0,1,0,0,0.179175947,1,1.2,0.277777778,0.277777778,1,0.333333333,19.9872145,1.74E+12,5000000000,0,0.230769231,6.83E+13,4.82E+12,2,1,157894738,0.384615385,1.56E+12,5000000000,3,5,5,-0.223143551,1,1.3,13,2,13,0.153846154,0.923076923,2.48490665,1,1,1
0,0,0,1,0,1.107940164,1,2.314285714,0.022727273,0.022727273,1,0.893939394,290.7967881,1.29E+11,16526315788,0,0.569767442,6.19E+12,7.00E+12,9,0,605263158,0.231707317,1.16E+11,315789474,30,28,28,-0.033901552,1,2.457142857,86,7,86,0.081395349,0.476744186,78.81420138,1,1.028571429,2
0,0,0,1,0,0,1,1.166666667,0.222222222,0.222222222,1,0.5,6.579251212,8.67E+11,2.46E+12,0,1,8.72E+12,2.33E+12,2,1,52631580,0.571428571,1.12E+12,86526315788,3,3,1,-0.405465108,1,1.166666667,7,6,7,0.857142857,0.285714286,6.579251212,1,1,1
0,0,0,0,0,42.09737078,2,8.134146341,0.251101322,0.251101322,1,0.25560166,10526.46743,4894736840,1578947368,2,1,5.74E+12,7.47E+12,47,0,105263156,0.605137395,4684210526,0,542,516,642,-7.672584116,2,10.36585366,1700,571,1700,0.335882353,0.192941176,7277.183637,1,1.487804878,33
0,0,0,0,0,48.79131963,2,9.051094891,0.184757506,0.184757506,1,0.33982684,10077.65596,5000000000,578947368,2,1,6.57E+12,5.68E+12,57,0,105263160,0.511404562,4578947368,0,610,608,547,-2.203976504,2,12.88321168,1765,392,1765,0.222096317,0.50368272,5547.792597,1,1.204379562,22
0,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,9.77E+12,1.15E+12,1,1,263157896,0,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
0,0,1,0,0,26.75947279,1,7.5,0.302469136,0.302469136,1,0.307317073,992.6856014,12078947368,789473684,0,1,1.15E+13,1.99E+12,10,0,52631580,0.685840708,11684210528,0,202,1,23,-165.4482954,1,8.071428571,226,161,226,0.712389381,0.154867257,899.3172821,1,1.5,15
0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,7.48E+11,7.65E+13,1,1,19684210526,0,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
1,0,0,1,0,11.28323121,2,5.039473684,0.290178571,0.290178571,1,0.136507937,2370.027382,13894736842,12921052632,0,1,6.21E+12,6.03E+12,24,0,421052632,0.296610169,13631578948,52631580,157,211,109,-16.50875984,2,6.276315789,477,321,477,0.672955975,0.044025157,2331.928837,1,1.105263158,9
0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,0,6.16E+13,4.98E+12,1,1,1684210526,0,,,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
0,0,0,1,0,3.376504752,1,2.280898876,0.16442953,0.16442953,1,0.562913907,1056.257634,34263157894,6078947369,0,1,5.08E+12,6.72E+12,13,0,1631578948,0.312236287,24421052630,52631578,69,84,96,-2.214505594,1,2.797752809,249,98,249,0.393574297,0.269076305,829.4179236,1,1.123595506,12
0,0,0,0,0,3.145528892,1,2.826347305,0.232524964,0.232524964,1,0.283887468,2683.998303,11473684212,4052631579,1,1,5.89E+12,4.82E+12,31,0,631578947,0.279850746,10736842106,105263158,195,175,168,-1.079072281,1,3.221556886,538,158,538,0.293680297,0.234200743,2021.302489,1,1.053892216,7
0,0,1,0,0,0,1,1.333333333,0.428571429,0.428571429,1,0.333333333,1.791759469,66631578948,12000000000,0,0.5,3.79E+13,4.96E+12,2,1,54789473684,0,39315789474,12000000000,0,3,1,-1.098612289,1,1.333333333,4,4,4,1,0,1.791759469,1,1,1
0,1,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,1,0,5.86E+13,0,1,1,,,,,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
0,0,0,0,0,0,2,1.8,0,0,1,0.428571429,10.6046029,1.53E+12,-1,0,0,7.16E+13,5.75E+12,3,1,315789474,0.333333333,1.53E+12,315789472,4,4,1,-0.980829253,2,1.8,9,1,9,0.111111111,1,0,1,1,1
0,0,0,1,0,0,1,1,0.4,0.4,1,0.333333333,0.693147181,2.42E+12,-1,0,0.333333333,4.93E+12,7.19E+13,1,1,3105263158,0,2.42E+12,4.11E+11,0,2,1,-0.693147181,1,1,3,2,3,0.666666667,0.666666667,0.693147181,1,1,1
0,1,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,2.02E+12,6.46E+13,1,1,23947368422,0,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
0,1,0,0,0,0.021327606,1,1.184615385,0.294642857,0.294642857,1,0.373134328,261.743596,2.93E+11,3421052632,0,0.303797468,1.05E+13,9.00E+12,6,0,1789473684,0.090909091,2.26E+11,52631580,25,25,29,-0.183307264,1,1.215384615,79,58,79,0.734177215,0.151898734,244.9344353,1,1.061538462,2
0,0,0,1,0,0,1,1,0,0,1,0.875,10.6046029,2.78E+11,7157894736,0,1,6.69E+12,6.91E+12,2,1,5473684212,0,2.06E+11,1894736844,3,6,0,-2.995732274,1,1,9,2,9,0.222222222,0.222222222,4.025351691,1,1,1
0,0,0,1,0,0,1,1.4,0,0,1,0.857142857,6.579251212,1.74E+12,-1,0,1,1.35E+12,9.58E+12,1,1,789473684,0.142857143,1.74E+12,1.81E+11,1,2,4,-0.693147181,1,1.4,7,7,7,1,0.142857143,6.579251212,1,1,1
0,0,0,0,0,0,2,1.6,0,0,1,0.666666667,6.040254711,5.44E+12,2368421054,0,0.125,4.18E+13,6.46E+12,3,1,2368421053,0.125,2710526316,1789473684,7,0,1,-4.248495242,2,1.6,8,2,8,0.25,0.875,1.945910149,1,1,1
0,1,0,0,0,0.062892149,1,1.308823529,0.150943396,0.150943396,1,0.328767123,310.8802412,2.45E+11,6684210524,0,0.188888889,1.20E+13,9.41E+12,6,0,1842105264,0.08045977,1.56E+11,2105263156,31,28,31,-0.099481197,1,1.323529412,90,2,90,0.022222222,0.988888889,4.48863637,1,1.117647059,3
1,0,0,1,0,0,1,1,0,0,0,0,0,-1,-1,0,0,3.68E+12,7.36E+13,1,1,578947368,0,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
0,0,0,1,0,3.365498758,2,3.050847458,0.095833333,0.095833333,1,0.5875,807.1607626,39526315790,16315789474,0,1,5.49E+12,4.18E+12,9,0,4315789476,0.086124402,36026315790,52631578,79,71,67,-0.504127081,2,3.677966102,217,119,217,0.548387097,0.064516129,712.4844634,1,1.016949153,2
0,0,0,0,0,0,1,1,0.444444444,0.444444444,1,0.25,3.17805383,9.41E+11,1.24E+11,0,1,1.16E+12,7.94E+12,1,1,2105263160,0.2,6.90E+11,1.24E+11,1,4,0,-1.791759469,1,1,5,3,5,0.6,0.6,2.48490665,1,1,1
0,0,1,0,0,39.1538033,1,7.065217391,0.255574614,0.255574614,1,0.32278481,2113.964668,32210526316,12684210527,0,0.050691244,6.91E+13,6.92E+12,17,0,52631578,0.840646651,29973684211,52631578,206,145,83,-26.92709342,1,9.434782609,434,272,434,0.626728111,0.200460829,1873.363193,1,1.369565217,16
0,0,0,1,0,0.506096247,1,1.461538462,0.24,0.24,1,0.368421053,36.39544521,7.08E+11,-1,0,0.263157895,9.34E+12,9.35E+12,2,0,315789474,0.368421053,7.08E+11,13473684212,7,4,8,-0.624154309,1,1.461538462,19,7,19,0.368421053,0.315789474,26.63814017,1,1.307692308,5
0,0,0,1,0,0,1,1,0.3,0.3,1,0.2,6.579251212,2.59E+12,1500000000,0,0.428571429,6.46E+13,1.21E+12,3,1,315789474,0.428571429,8.73E+11,1368421054,4,2,1,-0.693147181,1,1.166666667,7,4,7,0.571428571,0.285714286,6.579251212,1,1,1
0,0,1,0,0,0,1,1,0,0,1,0.5,0,1.31E+12,-1,0,1,8.24E+12,4.16E+12,1,1,1.83E+12,0,1.31E+12,1.31E+12,0,2,0,-0.693147181,1,1,2,2,2,1,0.5,0,1,1,1
0,0,0,0,0,0.077016353,1,1.555555556,0.222222222,0.222222222,1,0.153846154,22.55216385,1.03E+12,29157894736,0,0.285714286,3.65E+13,1.09E+13,2,0,1052631578,0.071428571,9.09E+11,29157894736,2,6,6,-1.098612289,1,1.555555556,14,6,14,0.428571429,0.357142857,18.68096284,1,1,1
